msisdn_encrypted,home_kecamatan_location,rn,rnd_cnt
1cfbf888370d8154cdff3b46e7045bbeffa2c1ff9a29bff9f012902a8d2cad6e,KEDIRI,91,275
5f4d17f6e58ccd8db0112e13529e7c7b0e2c1cadd9e9a2401acd5d28baae62f8,KEDIRI,139,275
54ea76473e2b9e0fcf2fb858b25bce5b8dfe00ebe0b7925f40a97c874c81b992,KEDIRI,248,275
ea7707d36c60f72e2dd11da2cd269708951207720aae0c38d46eb0b05b3c31bf,KEDIRI,55,275
e7b1920f9ded26c28f56d6d67c86be6294d95f27b4ba27f287b1ef995019006f,KEDIRI,94,275
8d59c336acb7842e7284670a51b495e25f5dbf16b1bea4727f259b449e20ac5e,KEDIRI,118,275
54eaaa20b01519ecb1d922fc2276b0b08c3fe8374e612d70ab002df103744e5f,KEDIRI,156,275
a0dfe3170c881ce05bc3108d2c4bfe5a1bc2a532803fe1fbdaf8b057b9764220,KEDIRI,167,275
f41279da9b662df51083dc2d66d678da89ca4d8bf549b142df894b92c0999e44,KEDIRI,222,275
978b6d43fc66ce660e94a0cf1de798f8b4b405486e7e809e2d6dd4d6712f2bf3,KEDIRI,265,275
c211d3af058ac5f0cbc42c10934965794fccc9c9b42063d7aa1e3484d1c0c956,KEDIRI,273,275
f7d10bb944c974eecc98a24ba0a869e3599cde66f6674f730ffb9073da8b93a4,KEDIRI,275,275
ff2665971f16b377299ce96df7ccc44beb14951faad23953ac5b87c26c217b0e,KEDIRI,2,275
e379d7af98ea12739be4c82f641a8567734a944271a2c6119e327b504c2d63c4,KEDIRI,114,275
e3df95f5d4a250bee5e3ba0feb9d51e3753d0c31a5d2a644b6587557e513c486,KEDIRI,123,275
7d2ece02adf73f8c3d82dfd5222c89b19130234b1641fe0b4ffffe64c037e790,KEDIRI,166,275
b2fe9349f6e10df45fe1e8c95ce69dd044b26aef30bc4a87fbbdf74da332552c,KEDIRI,207,275
0c22ced145a2c65ab15bcac910d027be0d844d2860a148a2469165e625799d24,KEDIRI,218,275
7663b369f3d88a92c21032d99ece1c568a4e2a0eb165c891347d13ea7c4f5185,KEDIRI,240,275
8cf6053e7a5d4fa3fa63b592b9ea512668234c1f5b6a30d206d8c5bb25eb2594,SUKAWATI,161,287
9c6cc003d8c3280860671b569a3b769bcb911a0f8955420fca253d28ed530eb8,SUKAWATI,219,287
fabce3895806c36b5b752524d7f39c46cef4671ff9666f906320213856f61030,SUKAWATI,19,287
451878b1c737714eb7e5df4abd197a944da33008907268f1f6a32dbdf6320e94,SUKAWATI,103,287
373cee618d16588f23b2d11b88b8ff67861343228ff67c46c0d1059c88d9e670,SUKAWATI,251,287
fa807ef67476c7009aac510503407ed91135c7642a9b9756e6263587b4de15a7,SUKAWATI,69,287
bdfab3d1412e50813a800396ba154ebd8c2bc270d88109cd62a2a1fce26991a9,SUKAWATI,97,287
ce3b7d657a3729e393c9e21a775448ddeb8317ccbedafab8fdc48650757c518f,SUKAWATI,191,287
165345f30c3805595ee346af3e7797bd0217f039d07bb406b751abdffe1af004,SUKAWATI,205,287
a5e93927d417f80be3597ed4ef3340238e1266b8525f374859f7065451235b83,SUKAWATI,29,287
dc06d23e3436c2ae401439a941c6f51475d375b6c3f5bfe11eacad3c147cbc76,SUKAWATI,218,287
51761278dddfe1f4f1dd63bb0ee2d08743273d9b12e2466b4295d395714fb56e,SUKAWATI,253,287
9d0c9b92dc475aa7c89be2cc46e6bb334f0fc0dcb55e5031f7960f1d9f3ea339,SUKAWATI,274,287
84a272ac773ae4bbeec7746dbf05f3559454c5dd8804b7e4812b3efb84625f43,SUKAWATI,92,287
2d774f570b770a740ed22e50189d5b8fc11d23786ef8fc81a1a2280a5ad780ad,SUKAWATI,176,287
d460844d4e6d07c8131135d7c71dcb5754405c2c877dad91d8fe245e7508ba4f,SUKAWATI,202,287
9606cf2659d3ceee582a4923f3c27dd07a124ecc396ac52704ae511fd59e9497,SUKAWATI,285,287
0fe5ed6760da3031cc4de71e76c853336f052818a74a7c99700947c26e835abf,SUKAWATI,40,287
52b513c434ddddc73a2469dd181859d3c4bd69c0b321c2361312cfb0bbda6dd0,SUKAWATI,47,287
526b89648b2409b72b28e4b3285144b5e5a019950f56ab5df4e019c4577e60f0,SUKAWATI,75,287
74062683c4346f2e38bfc69dff69106433a226d37176d006a2fd57f53165278f,SUKAWATI,98,287
6b6b602d45f5214c70530ec193929abfb9c71545c3a0efd0cf58228f628fefe2,SUKAWATI,113,287
40f729ea7725e1aca24ec52fa447e948238c91c6f773673b3c604ec26517e4cd,SUKAWATI,115,287
c7b0c06461d5a5a3a112b8731a600cee23f88e2d0fbe497f9f83e9212b22c3bf,SUKAWATI,138,287
6d081a2cf9b525a316e22179eea9aedc5ee7fe7c46445dc2c1526eb1b6129771,SUKAWATI,199,287
83a35a252d8215a4ee26a51ee62e9bc59bce8e53702dcbc22dbe72223cba8cc3,SUKAWATI,201,287
239ad34addfb0f17e53f42bca71e69bde5c9f1d7d9478ad88bc8e752723690e0,SUKAWATI,5,287
d50796953d4772e896d972e529168f8f9ff7ad6651dbaedcd0742c7bec245da2,SUKAWATI,12,287
589c4becc96f8a7756d1c4c82825b8c037edd0826ec3f165f3398470204adf3f,SUKAWATI,24,287
811456509d8f7680d53720184338a9b106031e06b85e711d501a8b81ad333ffb,SUKAWATI,54,287
68b0cdf09c25cf80e7197361b42b28b2a00f09eb078af30e59ed2236c419088e,SUKAWATI,77,287
cef5953a75955bd91ed1aa58b71b6b17b9463dd1d5e0093ae973cbdd5fd93bac,SUKAWATI,86,287
eaa397fd2d9b459f9314dc43bd29f4e8d3c9c8281f9e57c813064078daccbf03,SUKAWATI,121,287
99616480c49ee1a8f01712ac4958a45c8d74e8f4481b6fba7aae78e189ec0d72,SUKAWATI,137,287
107f43686112f46849331bf610b824af4352871a2a82c84a4c01050ff08cd6b1,SUKAWATI,152,287
ac451a4b766d96f37389116cde47d4b9cc1b10626182a18bfed5bbca33d0e1c5,SUKAWATI,245,287
0636718d866aea22f7a357604bfc975c3c31fbe4e51bbe0bdd9fd652c07448ac,SUKAWATI,286,287
294d906b7c49d3767dade4c58ae4f4938fcca4213e22d829bb2a00dca15a8f51,SUKAWATI,22,287
e442e1a29ee3495de8440f876a9701ccf89f04dda7eff986ee20010d01b88495,SUKAWATI,30,287
e911d560d9415032407499f566014738c5503cf519349406bfb173b586aa71ca,SUKAWATI,144,287
2c79c7f3f0cea7b7bd0f69822ed02b4167299e46ded3ca3fca0fb46922b0903a,SUKAWATI,166,287
16003ea3e7b6a2e7234df9d6d7d123016a511052bcc146fb111417339aee1650,SUKAWATI,194,287
e85a94f525c6a599e2ec6482b23199041741e03a03a990765a09c469d92f902e,SUKAWATI,262,287
084002e0732d81de8fad6ff58a26af6ef7a8f18af33fbba76a064240e74e4183,SUKAWATI,10,287
a823820cfe35da5095e5de203bc6e82a62cb5c6b23f5bc082e679d9ea1260ebe,SUKAWATI,52,287
724e65d02f6732bcb713e78bbfd75bb401ca861037633733464b00e0c3c81457,SUKAWATI,55,287
87feda4fb60cc96efe2a053611507f20a26ac7b16a2495ab0ef2795e532311af,SUKAWATI,79,287
a5e23164c3a49579ea179a9d06ed798f46dd08a0a7264c5b2f531fc8c1cbf424,SUKAWATI,136,287
10756e4addffeee2519e9f4ef69d7f36b6bb8b3bcc94ef129ff9dc057120cbe3,SUKAWATI,164,287
57362640e5c44d967b6b716ffaaa57c4a89f26afee523d126f82bd6ae82478c2,SUKAWATI,171,287
0c58f03ff9c1f5ea87092c4b3b0d811a2028fe64b1c0d4a105186b29b8ecda9b,SUKAWATI,254,287
97c69a6f4d903ca0c0ff9a63fc8c0536170c5f1818392a3d1fda7f7e90373c9c,SUKAWATI,257,287
2ba80f5d2580a1dae05c2b7fb270656e8a3941ad8a1e1e2e96133b0d9a66c57d,SUKAWATI,260,287
c9ac7e1a823ef82d065c2b22b6915e57bd18b5b7d71e10c62daea886f59802ed,SUKAWATI,279,287
d911c9ddd5846d410107cbfc9fed9f8dd5ca372ce664209dc342b8d0571afaf6,SUKAWATI,46,287
f4caa5fb5fe0cb2a4b101da429ada9cad0a39cd06cc919274b9632887a0bfdbd,SUKAWATI,62,287
22c53b373b53a0c48d789952477937decf6844a6ab412fb8a0af4972829aba98,SUKAWATI,64,287
f5263e63ab165fc5b0edd0f56d55410ffde0253e84efcffb4b492744377543d4,SUKAWATI,187,287
0a72413398228b5a01cd7c4e17518a58e37e377d8e675180b15a030bbb9d6828,SUKAWATI,192,287
884e0c501d83624989c21d6a6af4d0852f7c475a1251267635cbf6e7d0d14ef0,SUKAWATI,255,287
48569a10b099daf8664a6a3ac0a1c66ca3b1d5636207f3cc7a8e86f8cbce5b50,SUKAWATI,3,287
5253e52b4c4a52a22dfba26f4adb162d20abc3ca2df59aeeb7de61d734d9273e,SUKAWATI,200,287
b7201c86454156f2abaaea3eb5f9436be0abd179025d19398ee574f1e6e5bb0c,SUKAWATI,212,287
c16deb9c3b1f637214c41ab76f9284edefe12757e332636461a4e4ec4a8645fc,SUKAWATI,214,287
49ec7af39c3d3b646f9b652bd4a167f039e75eb5b7c981262551349e86e7769f,SUKAWATI,242,287
294e77313cf20c596d99c5aab84d82e9e93df5cf52d401cebc17f630b45844aa,SUKAWATI,72,287
ddfde603ea5f4a468e550ed2485f182133f42e17c905ee78fb50cc9b672912dc,SUKAWATI,139,287
ceb4a9f3603461a2c3aa25e0fe359901e293a6efd589df68f56d920f2f74536e,SUKAWATI,177,287
76d82b8644fae5de350b4cc51844a69f5cd5e6da2789ac14aad27ad54f3350ad,SUKAWATI,188,287
51f2d50c2f3264f63006aa6a2f3414da20a064141a5c955951d99457ef11b59a,SUKAWATI,193,287
5b361f2c8f066589181c375ef131f2b704e7db4ab9be8f83bb5115dca0938620,SUKAWATI,267,287
cbf99927982cdd7dff55d071b8a84dff33a27046d06d7820ed102f422fb1016a,SUKAWATI,280,287
edd61d0400f67d20de83773495e66a03bc956be39e3568ba6fa3033b033c436c,SUKAWATI,25,287
d80ec1c3cf1056c2c50abeceffa4ba51887d932ffc979e099500fb316b9ed787,SUKAWATI,93,287
cf6fe51831740ae4486ffebb423858b605dbaf07db3cdfa49a92eecd4e62cc73,SUKAWATI,259,287
62651b7ed235787000e7323cb1f8a1535c1f7ab54fb2af00e22eb4d308c679ef,SUKAWATI,123,287
815dd855f3f522ec7fd58c87274c03f6d460d1e937df73253b0e5b9c7ccde7c7,SUKAWATI,165,287
0eb5492c4f617d43ba173c3a1c00e441e8ac13d5b58aceff4f01d12cf80b96fb,SUKAWATI,180,287
60a7b8c1fd18f1552ac57920c0d5429bb5368508df8038d3ab9202fb58febda2,SUKAWATI,7,287
4ae3760ff8f3e14ce5c6dacfba06753ed428b2baaae806143a123f2ed2c07fe4,SUKAWATI,9,287
ff04b08822eb806001990f608313bc47d20dc87cb0ae0242e70045b44e1ac3c3,SUKAWATI,21,287
d7157f279f88d71288cf7dcdcc5deae8d109496350dacc54e5bbaa4079b276d8,SUKAWATI,34,287
c7b8cf676298e6284ac8f35a2cac7caa928d4ae35dd7726af3b28469654ce8fa,SUKAWATI,74,287
d612d1f9b9f9b022ad586296563345cc5b0419a3dbefa8995df35e279855f8f0,SUKAWATI,85,287
240af93c6545942d2cbb41a777b66d377113309fee4f09cc591ae5065b301e49,SUKAWATI,114,287
2a6d205c369f514afe95b789fcc7f79a5556072231e61c104ce0d32e58026361,SUKAWATI,148,287
137a700e076ac05a87eeb84d9fec5b7c501644fa9e9b373ca92964e37ea4ff77,SUKAWATI,150,287
2a20ac0ff1c570f3b48ddc7b71411d3a4236d5e445c041ed9c4a94d3c818ec22,SUKAWATI,231,287
9962c4139c3af7f78c719c146b63f00c08abe3a27d6b6c1bc1d13701a03d16e2,SUKAWATI,248,287
90656854342d5d78f967931e8eb4a5441114ed5c0a69f84a55a351d8a818727d,SUKAWATI,8,287
4b6a721ae0c8e76becb6e7a54e75880db43d3f383d7e4d5ff1e1c36230fa6aee,SUKAWATI,82,287
6dda80ab415bde051daab82d47df45c445e0d5a68cd03563dcbccf5ba6b493ef,SUKAWATI,111,287
57000c4c5c95b485b5bc7f379563dd19e3d8f4ba39f6df857bc69cffec0552f7,SUKAWATI,120,287
f17187627edbf829cfdd2ee7c3e496721624ef233505be0e1189013eef2ded6d,SUKAWATI,126,287
e8d2a1458c21fbeca6cfc5f9666c5158667eb0a47de6453ed0094e7188fdac2f,SUKAWATI,135,287
acf3027fd92a7cc26b0da967ab748b534b56ad9b44cc186c458e9dcfa98894a6,SUKAWATI,141,287
7e86b5427263809e603678f03d353f538873b564f1c9ae4b37e9047e9618d1ab,SUKAWATI,146,287
65f45e64c51c6a7b33c5e56e744c9d3822af34c06b21763c661b426d330f3785,SUKAWATI,196,287
2496819ae89455a19b2ff0e3b4ce2ab3fd92a69996c5257fa0673d1e199fb796,SUKAWATI,252,287
9e115f513b77c2ffe1befa1c2e81bd54f2ed5337424b1655f013a1e12c2ccaac,SUKAWATI,14,287
1a9b583a043963673c23665f79f8a8f89743505375f2e71e4baae1d245e6ba0e,SUKAWATI,49,287
f842dfa68fd84dd8b6b402f49b06f62b9af5f8a52352c991bd836af07bcdefde,SUKAWATI,181,287
01f7dbb99739f6abf6dacd0778c79c0357eaefea71db780b8f94fb9016712d60,SUKAWATI,213,287
f81f7e95d5404869cd6b3c8e4ad4e505c47d3e93b7a82da79380bcb407605df9,SUKAWATI,249,287
0adedb8977c2eb4553fc9b370c3ff0ce863f9956de63e1c29a8c330c5f4ebc12,SUKAWATI,261,287
9463937b683e0f380e5ba1a578711bd72be8392a4eb9b85c9427622e21ab1dbf,SUKAWATI,264,287
b055ffc9ef88219fb80cb8f30966f49896096b21dfa7fe7df886f6d37fe2cb16,SUKAWATI,266,287
deb29c0d7ed010463afaa8ee7e1529ff246a1a7c4e80238c0944fc32a4e09a57,SUKAWATI,65,287
d207281690b8d38c743e9cc1a26ae53e1f5737a471468bd3668f1e2a828948c4,SUKAWATI,67,287
0aecc265efab8085987e9248607c0d21f21c0b8ece703b1b3683729978dc5184,SUKAWATI,70,287
1255fd5720dc15d1f05fa557b7c03a56c521c8045b3280b94133b842dd4b1d26,SUKAWATI,116,287
0e72961cd67e84c57c5b2e0402f5c349f7ab05c7e3f0adb7f3f7735459c5d87f,SUKAWATI,124,287
d525eaa476a89c9fc1f99f4db28353b5085a3ca2d99f3e4eb87465e81f0c8af7,SUKAWATI,133,287
e64aea10b1d13e0883466d7bab1d67efd2fcff4068a8bc0a1837f31e9eceb9c2,SUKAWATI,156,287
7979e26662ae5765e00a63b948d8f85249d6c55097119e6b65924b49884c0c2b,SUKAWATI,89,287
fb44a69066e48755f7765bd024f8bf7d9f1f2d07077fa7fee64383162f853796,SUKAWATI,117,287
d72a39f1854ed0cc40674fc312d9dad9847657e808fb42b0be8a8c648e408989,SUKAWATI,142,287
952c75c83ff0511e171c8e8ba37ad8756862a283a311408cefed7addf83a2a45,SUKAWATI,215,287
3d1b1e0859adb381243f7e5af692fcb212d406f1659b1e2cb9637cd16fa25485,SUKAWATI,227,287
eea999d344ba27661ef5fb54006a21846ca19d2a511a680397a3d79139afe50f,SUKAWATI,45,287
9bb5b766d561c3d9c93e336ced98e73df8fc816190df2decee4f411cad1feb67,SUKAWATI,57,287
df5eb9025e0cfbd84bb822d958650524b2ff2af2089de23f1e513026089cd7f7,SUKAWATI,155,287
1c576c169476c1e0b275d8fe47f7518f57af637656afddbd8cc2eb66d6ffacde,SUKAWATI,18,287
04f343696927f8cc7e3a9be44013f8357f8959062230edf956ecdb538f26b862,SUKAWATI,43,287
bb0dc17a855b00c52ce129bbd9c9fca3532581843ea2abf24d95174c2f4045c3,SUKAWATI,68,287
328001776164d46db1f012168a9245291ac4e17094bdca1aa2443e3084fc7b24,SUKAWATI,63,287
9972499b1c3fc6059b156e8d1c25295cd7b9235df34fd5b4d81991d75724e388,SUKAWATI,84,287
997f8c8bf7ec859ad385ad047b42e964a6183ca4c8ac5bfbbdacaaa2b9b31685,SUKAWATI,220,287
c499914fe8b72c57b77cba0f3e9de860687ceb169617bf2509b8b79a1cb5b259,SUKAWATI,56,287
e2b07e6d45ed8527c90bacf30f33da2d0688b99e9bfee5e09b58c9347d36c044,SUKAWATI,76,287
f2c43aa8bbbcd67d101b93bd1b8799bfd7d850ca4bf7c36c93b0e368991cf6da,SUKAWATI,118,287
9730931d9edcd21cf8f1d38c0ecd0c7856f722510955574d0f9a3a137ba03ac2,SUKAWATI,233,287
931c2f150739408847c805fc1825c676ac5667710ca05cd8549c9c05b2023927,SUKAWATI,272,287
a73aec8fad05c1ec70cafa310ef20a0457f4b36b45ed2d7132995ba60c3e1a63,SUKAWATI,195,287
35ba513b4382c78945b4b2b7fc39b18e4bb5adac946be06873c9414b665c1f60,SUKAWATI,223,287
2976b5702be2f79368d8a66850dddb3dcf3e70e9c9fbbc35a7862ca678b59cde,SUKAWATI,16,287
dce09cd0101951ce92241162421a7502bafc7068d23462698d59d66767fd0f09,SUKAWATI,39,287
a0a76c9e41b13d5e73d79f2d65fc364895477ea8dc057f94e086393528e36a41,SUKAWATI,132,287
140d36a9785bcf0521cc82c62171cbe95a490e684f01c53cddcc1f808ec0f1a0,SUKAWATI,154,287
100a2a32fd23a3927f24fe2556e9313836bd4efa58047aaeb9fb3e1b3e3a8e7e,SUKAWATI,168,287
a50f19858a5dd1ec47a99201b982f5774f1e924e1367fe521f77fbc54eb9ee38,SUKAWATI,224,287
46b78566b3ed568b841a0cc5f10d4f909101d7a4f39ee8fe14f4cd1ffb3447a9,SUKAWATI,284,287
b83bb53bac88dbb2591a29d88c4f63d72f046d50206dc8cb5e5d4fe22e8b0a64,SUKAWATI,17,287
0e36b4b24a58b9c40087be8471f9ed59dbf04e8b15f9729672a41b56d01ab0d6,SUKAWATI,31,287
73977f7567b3e1d5ba2c94e26302c63cf83e33cf7e2a970245ac73d2d733e85f,SUKAWATI,48,287
0835b2bf5184ee9f046ddd50fae77a4933a2c4ea4ef7879d86df5fb469ea9b17,SUKAWATI,208,287
cadc4c48b60a3ce0101253db2d99dd496b9c9ca38a216c9ddcaaf36fcb76ba0d,SUKAWATI,268,287
9ae8b6797452749956713abf8d476f49210685c185727c0adcc17f09dfb165ab,SUKAWATI,270,287
024e02adcc7c4f4985cd4b47cb5b983d954cac003b677b2b638e531e574661cb,SUKAWATI,32,287
b6b0e8e0786e497c0c30555b61edd3084f9473550aaedf43c5ca72082f02679f,SUKAWATI,66,287
41ab036d220d6fb7565c6b0459d6dbc09582fa38d194c089cb1fd8162b5beff6,SUKAWATI,122,287
646e5ee6483627682f4e5c349317cf343563386e7470f54d3a3ae9c7eeab3fe0,SUKAWATI,140,287
60ec08642084a3b8c5144a06ee0035e049d9dde479c302ed9586afb529e40b61,SUKAWATI,153,287
03b371dd7c5910eef65a25ad0b746e8073e3eeaba355862b94bc3878477d234e,SUKAWATI,157,287
052bd46edb6a3ff4e33b230be3990ba7862053b245b47612f18b42bb3128aeea,SUKAWATI,225,287
3e799dbf1ec3db2e628a36299fd43b79eeacb23740f770932135ca3f70940da2,SUKAWATI,13,287
5a1e671c3cb5678e9814b19d715a464080826036fa6f7e180bd2586f4b705728,SUKAWATI,100,287
85c5bde663f45824f23ce76deb72c630d83f3308f107a91f0c32dceefb9762f8,SUKAWATI,102,287
79ceb2dc5946f0af92886b123fbada358a4050c2f0f0af97088b7806988042ad,SUKAWATI,159,287
6fc2befc843eeb609ca36e4801dd2194fd8c2ab005c329845b9f8447921a4b32,SUKAWATI,179,287
67e21aed937c2a3458ae9fb9a63e6e20ccf4f0b2ef17a775b8d45b7840b44ab9,SUKAWATI,60,287
bfc91fb5e66bc562c9a0971a71b9cf707c7004dee92f744892be16f1082af146,SUKAWATI,101,287
a5af04a786c618942e981d63273d05671ea7db6b5b5b5e9bb133ddf12501b256,SUKAWATI,108,287
8ad7e5cb7e6988158042ac5b166df1c8b8ba112ea17090dee7702be204446f4a,SUKAWATI,128,287
8b13d58c4f6eccf2f7447ecc3553f7ec6d3986fc4c9fd8648d509ac6ba394159,SUKAWATI,143,287
d9aadde368b4df11d57a1c182c08d3ea9567a5478a34c217990eeead44e16841,SUKAWATI,169,287
2c6407cca344c31ee37766eb9aa0e27d06b190f9e4c81e1e75b82edf60c097e5,SUKAWATI,172,287
4f2f8b8796eed8c2bacd9edc1443f402cc2951cc4564810434b5ed81fd769bb1,SUKAWATI,277,287
b46f4ab3aa0e25ef8f18601ad8ed773236f242f61fbc5822ee828758c0657fc9,SUKAWATI,61,287
eb3ef7c773c4f981119b2482d8c340cd7b7be945eb67e7d4c71987621489ed66,SUKAWATI,78,287
f5f3c4e837fab3cb85d6b7652d643f0dfff09559322348bab63e95273ec5e702,SUKAWATI,90,287
9b37eefb388828374bd155250e47b6d6fc4933c8f2b16516baf040d4bf43b5ad,SUKAWATI,109,287
e611bce8f0f387dd71a9613cf15a0ae7bd85d0b671a4a91425f12ea9460ee7a2,SUKAWATI,125,287
74b044ea88be118afbb6c958688672b2b33892d9f93a034695768ee60320322d,SUKAWATI,145,287
2bc8a9bda12fc704c8bcfc33ec41099e7ff281e6fe7e4401ce3060fb616f105e,SUKAWATI,175,287
f93737df4da2a6b3387c461b96cd00f680bba00b53c06d581ec24cd35663ad67,SUKAWATI,211,287
adac9fdcfc14d513e0570dae69f470d5dd21effbffbcdbe1509d5d315ea93164,SUKAWATI,216,287
9b1c70bee28e8aa49fe7f43362cdcd5948b25cb6a4b358b03b1d5378ff91f912,SUKAWATI,217,287
ba0dd006bd6cbb2509139e1489561f621fd411bf54ccae594a4a9711c18ccca5,SUKAWATI,226,287
b152410e1d52be44c6e04db4864d9d24dd265558c0f222179b1a86e322aaaebe,SUKAWATI,35,287
02abca8f6feef25d2ce4ecc67d9581214e55b8031ef94ed22e0205ec62a2f023,SUKAWATI,37,287
106010e56e69af35712179d1b4fc3b0bd07059a098a0a5fd68ece2a7f9502ba6,SUKAWATI,42,287
99a4325851519ae0f3dff675528754df3ac31658c14476e462a91d5d98d4117d,SUKAWATI,80,287
e08c1d6936c4e9f5e85674ec64b9ba512aebf4060e7faa84107b31715f895962,SUKAWATI,127,287
79b774c3cc4a21db0ad9afc4c3cf1ef6af16203f96c62f6b14d742a83941d41c,SUKAWATI,130,287
f3166e81e07313160b1d943279a2e1dd156a48bc88b0b5b2abd644c81bb63c6d,SUKAWATI,186,287
5a3a90b305c9dc11e443c28beeca9bf57b1e44bd554c6cddb5d6d8e838ce2e8b,SUKAWATI,210,287
768e333edb84d600410b74cbe71299b2bf57f28f5fe32fc049b39965cf0a8da0,SUKAWATI,235,287
a28c7efac41eab12711b13ef7562974ddfbd296bd37f8c4df55f2c487e2a82f0,SUKAWATI,247,287
2d62aeeeb63e4fc918b81e4ac66ea4fa6f90d5b5149d17170aa7af884bc30cc0,SUKAWATI,282,287
0a6212672b8f46107472abf065717e360a64111749a8c75d999164f664c39b55,SUKAWATI,38,287
3d4edca0953c35c7671f93066cf3a55abca700a66b7d755436bf33b39a6885e7,SUKAWATI,87,287
cd028ee23c716893c39456de3ffe84771913335cc4678efc3ff85a827e00abba,SUKAWATI,99,287
2f151463d5ce90c12070397d881f0594a07862c5927043f4fb933abca3b53532,SUKAWATI,1,287
c03042bb39eae9b7162f9ae1dcca30ed06d0dbe03477f9020fa85d38e533c067,SUKAWATI,4,287
b66991fcf236a9bd7d916a92d918121af3b94933ab4eb5b6c6c98034a45f1349,SUKAWATI,50,287
6ae82c62f24a1404c106cb3e5df9a028c13a27edfe8fdbe8adc5b4974f8f8ef3,SUKAWATI,184,287
f5936e024af7a03676ae79f04ab129b490af4cafae9b444c6772f246ab3b1506,SUKAWATI,229,287
d4c1c5ccb61a09ce097a9f258889e8a76f202b390f7603b79e761454d2042fcc,SUKAWATI,258,287
582e8e4a8003ce97f86631617659411c608e4175b7e09ba885958d2ef473834b,SUKAWATI,283,287
f20479d40f01e29948fcf64e5960459745302d25e5e16999dbdc36f38c35b227,SUKAWATI,287,287
b3b848c0947f5cf8c9184234df3c5109bf9f90065f7937a6e3777eba03b50e20,SUKAWATI,27,287
cfb4133c8f198c521a8db81692ae4640ddd7410a83c2b75dca6cc669e0553bb9,SUKAWATI,88,287
b0ee9969ced6e3dbb9125099da9290ba80922a94d0ea18cb5b0560bfe07690e7,SUKAWATI,134,287
9afbdd5e707d391d1c2cec20b2948fe251c561484a56b08914d6804a210e060b,SUKAWATI,11,287
48f15912924b4812315386917d45d25edb6dd7825bbd48ab06a4e183c1d76f59,SUKAWATI,81,287
cf476135cf99df5fca41dce82a4e268ef1a5b74675d93f4e01b32f6454267ccb,SUKAWATI,158,287
3c76ede8870b40cdb64805b180d1398f4af8f3b8f52b65d7d29e4e6cf944cedc,SUKAWATI,170,287
abc7f1d2260c7306bad0b62822386041c9653e4a483cca38287c1afb8e1e8b82,SUKAWATI,190,287
d947b1390a0819fb1d6640e702a453a791b471a48b651b5e77818a3d69665e2b,SUKAWATI,203,287
eab07c5a78e0319aeb642fddf4fac4e924ea707c79ed25cfeb7631af12c96bd1,SUKAWATI,239,287
fbf2b086cd612b8fab6925d73ce22a15fd41f34dc706ce74310c6f8158551f41,SUKAWATI,96,287
939a62d2b56ef093e00d0aa495f28dba5dde6b565a892be4724790ad2c7eb567,SUKAWATI,167,287
12c2f1c08f4399c3304ad7bec7c48d50083ab4b08d3c3616e32c2bfdc4108b78,SUKAWATI,182,287
6133ce7488f92e0c02b26614dfebfa69760aadb51f69c29f8956b6cbb921f0c7,SUKAWATI,23,287
1bc667541702260588dbc54fdbb27aae1d6d0831d0d537b947cead583b4568e7,SUKAWATI,73,287
9cabbae3ab67f72a23d78726c26cf68a812ad80bf2f45e1aa9ba7b313db306c1,SUKAWATI,105,287
6483d4cc20542c7973297afd2e7c4b61455c954056d9f29e7fd372a2ba74fb04,SUKAWATI,183,287
69cb0664c5b809549df38a83427e4d40678cdf20256280718202f445772994a9,SUKAWATI,228,287
57cd3d70942d4e95313930d87fa1b9dc1b6c2788b7f1d8bc95b64730eed5b220,SUKAWATI,163,287
b5a6c6412a988d7cf554c69252fa53a0aef5ae566bc30331e29aa1b2777a1b87,SUKAWATI,174,287
ca9098b58ef9939bbbb6d1725d4cc8de51de82baa0c5190dcaca7f69e672342c,SUKAWATI,185,287
a2b139d0e0f997613a5733d133b93e56b3d18e00900262c4ca98010b8f12fc2a,SUKAWATI,189,287
c6b90979d442c568bbde1de27e1f32e55d6121546a30b2e1e93d4ac4683f5c93,SUKAWATI,51,287
eb11c47cecfec5b342a661cfc3993175ec3475df7b0bfa583e74957126254ef2,SUKAWATI,53,287
86e7e6f681c865a09570e900bb6557ba6c64ca5c2468af66e3931ba382d3e038,SUKAWATI,147,287
ba5bbcabd7e9011c71b4932c99aa15a345c1c05c63bc0ccba0e37203085b9702,SUKAWATI,162,287
e84d48de64cb6f2b977a0e18b5b93a01097b8a3bd0a71a88da304bcec45e2b88,SUKAWATI,256,287
0014b60f6e7719e69eedb1753cc96fb75f2eb30d83efa333c8726b16bb4f4f89,SUKAWATI,269,287
3b67c3959bfcc7f54bdcb666257b159249167970a5d4b156cb5fe65e295d9f8d,SUKAWATI,36,287
078da81e275660dd4985fc3d5a5051fc4b87e42d39745c7fa5821bbe78ab3cfb,SUKAWATI,83,287
a7cef695442dbd6809dc5cee4fa5e614de115d149d2209736cfe0c772f726d1d,SUKAWATI,204,287
5c90443de47dd7b01423bc61113a7a333e6fbcf761ee7ca9d67c815bae750a69,SUKAWATI,234,287
f6aeb6a0d6e455894efc748ab95692a0870cd0a707979f6abd3d834749ec42df,SUKAWATI,237,287
6c1458f5d1940125221df9bda75ba2bd8c3b956200c42499e7dde0e1f6e29146,SUKAWATI,265,287
